"a"	"b"	"w"	"x1"	"y1"	"x2"	"y2"
"21_17"	"23_21"	0.0670671845600395	21	0.235272303026106	23	0.385200028773167
"21_18"	"23_21"	0.0663248625764773	21	0.0234925114964121	23	0.385200028773167
"21_19"	"23_21"	0.0805233217743889	21	0.360111012478713	23	0.385200028773167
"21_20"	"23_21"	0.0762371110911255	21	0.162144273956483	23	0.385200028773167
"21_21"	"23_21"	0.0994862291692451	21	0.655184077270149	23	0.385200028773167
"21_1"	"23_22"	0.094018771557814	21	0.110355515401671	23	0.530202138935761
"21_2"	"23_22"	0.156309374399691	21	0.945675629175727	23	0.530202138935761
"21_3"	"23_22"	0.18266769215432	21	0.678347544978218	23	0.530202138935761
"21_4"	"23_22"	0.626664207750179	21	0.546506481678439	23	0.530202138935761
"21_5"	"23_22"	0.145229804754552	21	0.803144371229868	23	0.530202138935761
"21_6"	"23_22"	0.199457119219884	21	0.291835400997621	23	0.530202138935761
"21_7"	"23_22"	0.139008459281397	21	0.424667839223914	23	0.530202138935761
"21_8"	"23_22"	0.164297930381582	21	0.610507250340355	23	0.530202138935761
"21_9"	"23_22"	0.130310328589197	21	0.858812625270469	23	0.530202138935761
"21_10"	"23_22"	0.190876596995995	21	0.569669949386508	23	0.530202138935761
"21_11"	"23_22"	0.0957939093204132	21	0.50807248392792	23	0.530202138935761
"21_12"	"23_22"	0.110446948164394	21	0.260511195174803	23	0.530202138935761
"21_13"	"23_22"	0.156412597786926	21	0.738158853122281	23	0.530202138935761
"21_14"	"23_22"	0.127588686774714	21	0.383274480186782	23	0.530202138935761
"21_15"	"23_22"	0.113084281575174	21	0.13351898310974	23	0.530202138935761
"21_16"	"23_22"	0.163717963305746	21	0.451903748180777	23	0.530202138935761
"21_17"	"23_22"	0.09053165693559	21	0.235272303026106	23	0.530202138935761
"21_18"	"23_22"	0.125792632455945	21	0.0234925114964121	23	0.530202138935761
"21_19"	"23_22"	0.0918300695432141	21	0.360111012478713	23	0.530202138935761
"21_20"	"23_22"	0.117095267421053	21	0.162144273956483	23	0.530202138935761
"21_21"	"23_22"	0.200048796347531	21	0.655184077270149	23	0.530202138935761
"21_1"	"23_23"	0.103776354132371	21	0.110355515401671	23	0.780034393032654
"21_2"	"23_23"	0.129420768427244	21	0.945675629175727	23	0.780034393032654
"21_3"	"23_23"	0.248390237731555	21	0.678347544978218	23	0.780034393032654
"21_4"	"23_23"	0.17307934380279	21	0.546506481678439	23	0.780034393032654
"21_5"	"23_23"	0.64433905042554	21	0.803144371229868	23	0.780034393032654
"21_6"	"23_23"	0.124141383445161	21	0.291835400997621	23	0.780034393032654
"21_7"	"23_23"	0.115703357466046	21	0.424667839223914	23	0.780034393032654
"21_8"	"23_23"	0.136149364943378	21	0.610507250340355	23	0.780034393032654
"21_9"	"23_23"	0.0955174066643387	21	0.858812625270469	23	0.780034393032654
"21_10"	"23_23"	0.0939622222113297	21	0.569669949386508	23	0.780034393032654
"21_11"	"23_23"	0.153259794646212	21	0.50807248392792	23	0.780034393032654
"21_12"	"23_23"	0.11095472903359	21	0.260511195174803	23	0.780034393032654
"21_13"	"23_23"	0.126291622897437	21	0.738158853122281	23	0.780034393032654
"21_14"	"23_23"	0.10782069571887	21	0.383274480186782	23	0.780034393032654
"21_15"	"23_23"	0.0923933179901262	21	0.13351898310974	23	0.780034393032654
"21_16"	"23_23"	0.121472436492771	21	0.451903748180777	23	0.780034393032654
"21_17"	"23_23"	0.115386198739281	21	0.235272303026106	23	0.780034393032654
"21_18"	"23_23"	0.103363191796096	21	0.0234925114964121	23	0.780034393032654
"21_19"	"23_23"	0.102052194749622	21	0.360111012478713	23	0.780034393032654
"21_20"	"23_23"	0.110620382723565	21	0.162144273956483	23	0.780034393032654
"21_21"	"23_23"	0.137158438221015	21	0.655184077270149	23	0.780034393032654
"23_1"	"25_1"	0.124970112610116	23	0.644113744083559	25	0
"23_2"	"25_1"	0.133119745231764	23	0.408363496481236	25	0
"23_3"	"25_1"	0.109771195105801	23	0.55336560664383	25	0
"23_4"	"25_1"	0.0958667294869531	23	0.260511195174803	25	0
"23_5"	"25_1"	0.102171533654917	23	0.732310145219118	25	0
"23_6"	"25_1"	0.125450014287939	23	0.61256131630118	25	0
"23_7"	"25_1"	0.127721252296755	23	0.362036561065098	25	0
"23_8"	"25_1"	0.094072353519841	23	0.709146677511049	25	0
"23_9"	"25_1"	0.153410683614584	23	0.0278241687196445	25	0
"23_10"	"25_1"	0.134251254014832	23	0.0694904031242068	25	0
"23_11"	"25_1"	0.116134516829648	23	0.162144273956483	25	0
"23_12"	"25_1"	0.133454742072943	23	0.435599405438099	25	0
"23_13"	"25_1"	0.0998514740152641	23	0.13351898310974	25	0
"23_14"	"25_1"	0.0796990751542258	23	0.0926538708322758	25	0
"23_15"	"25_1"	0.100823556313536	23	0.235272303026106	25	0
"23_16"	"25_1"	0.0897558138099992	23	0.491768141185242	25	0
"23_17"	"25_1"	0.193471848141081	23	0.291835400997621	25	0
"23_18"	"25_1"	0.0969610071236432	23	0.589397848593112	25	0
"23_19"	"25_1"	0.101848736573303	23	0.916663453564495	25	0
"23_20"	"25_1"	0.0983823878764025	23	0.829800449659236	25	0
"23_21"	"25_1"	0.0636804403284393	23	0.385200028773167	25	0
"23_22"	"25_1"	0.268521990038229	23	0.530202138935761	25	0
"23_23"	"25_1"	0.100468372021666	23	0.780034393032654	25	0
"23_1"	"25_2"	0.0892682967048624	23	0.644113744083559	25	0.13351898310974
"23_2"	"25_2"	0.0803205459388885	23	0.408363496481236	25	0.13351898310974
"23_3"	"25_2"	0.0697559216007323	23	0.55336560664383	25	0.13351898310974
"23_4"	"25_2"	0.0912018324896553	23	0.260511195174803	25	0.13351898310974
"23_5"	"25_2"	0.0918930163783499	23	0.732310145219118	25	0.13351898310974
"23_6"	"25_2"	0.134002341677651	23	0.61256131630118	25	0.13351898310974
"23_7"	"25_2"	0.0997886747921116	23	0.362036561065098	25	0.13351898310974
"23_8"	"25_2"	0.0868584446530159	23	0.709146677511049	25	0.13351898310974
"23_9"	"25_2"	0.0735776052559773	23	0.0278241687196445	25	0.13351898310974
"23_10"	"25_2"	0.0917041020277596	23	0.0694904031242068	25	0.13351898310974
"23_11"	"25_2"	0.202762585589713	23	0.162144273956483	25	0.13351898310974
"23_12"	"25_2"	0.115534406974434	23	0.435599405438099	25	0.13351898310974
"23_13"	"25_2"	0.859649510863553	23	0.13351898310974	25	0.13351898310974
"23_14"	"25_2"	0.0739415689913673	23	0.0926538708322758	25	0.13351898310974
"23_15"	"25_2"	0.185056764517888	23	0.235272303026106	25	0.13351898310974
"23_16"	"25_2"	0.106687177945144	23	0.491768141185242	25	0.13351898310974
"23_17"	"25_2"	0.0869947741269378	23	0.291835400997621	25	0.13351898310974
"23_18"	"25_2"	0.113674714188511	23	0.589397848593112	25	0.13351898310974
"23_19"	"25_2"	0.0952741581069518	23	0.916663453564495	25	0.13351898310974
"23_20"	"25_2"	0.0817910926647251	23	0.829800449659236	25	0.13351898310974
"23_21"	"25_2"	0.0731912758460865	23	0.385200028773167	25	0.13351898310974
"23_22"	"25_2"	0.121457490613859	23	0.530202138935761	25	0.13351898310974
"23_23"	"25_2"	0.105771254610391	23	0.780034393032654	25	0.13351898310974
"23_1"	"25_3"	0.21290448952803	23	0.644113744083559	25	0.362036561065098
"23_2"	"25_3"	0.158837485117446	23	0.408363496481236	25	0.362036561065098
"23_3"	"25_3"	0.105394148231368	23	0.55336560664383	25	0.362036561065098
"23_4"	"25_3"	0.0995000754575949	23	0.260511195174803	25	0.362036561065098
"23_5"	"25_3"	0.0821473820687223	23	0.732310145219118	25	0.362036561065098
"23_6"	"25_3"	0.113530656678972	23	0.61256131630118	25	0.362036561065098
"23_7"	"25_3"	0.700991256935791	23	0.362036561065098	25	0.362036561065098
"23_8"	"25_3"	0.108751788969558	23	0.709146677511049	25	0.362036561065098
"23_9"	"25_3"	0.141507674937201	23	0.0278241687196445	25	0.362036561065098
"23_10"	"25_3"	0.0963896529910437	23	0.0694904031242068	25	0.362036561065098
"23_11"	"25_3"	0.12096641565455	23	0.162144273956483	25	0.362036561065098
"23_12"	"25_3"	0.134634695329275	23	0.435599405438099	25	0.362036561065098
"23_13"	"25_3"	0.0773365480132207	23	0.13351898310974	25	0.362036561065098
"23_14"	"25_3"	0.124550894151236	23	0.0926538708322758	25	0.362036561065098
"23_15"	"25_3"	0.0936017554210491	23	0.235272303026106	25	0.362036561065098
"23_16"	"25_3"	0.102678717370378	23	0.491768141185242	25	0.362036561065098
"23_17"	"25_3"	0.167193933863484	23	0.291835400997621	25	0.362036561065098
"23_18"	"25_3"	0.126193439103624	23	0.589397848593112	25	0.362036561065098
"23_19"	"25_3"	0.098407812458265	23	0.916663453564495	25	0.362036561065098
"23_20"	"25_3"	0.0842319507527621	23	0.829800449659236	25	0.362036561065098
"23_21"	"25_3"	0.135780527855664	23	0.385200028773167	25	0.362036561065098
"23_22"	"25_3"	0.121835984216757	23	0.530202138935761	25	0.362036561065098
"23_23"	"25_3"	0.101789814359185	23	0.780034393032654	25	0.362036561065098
"23_1"	"25_4"	0.113270532164264	23	0.644113744083559	25	0.771645432958345
"23_2"	"25_4"	0.103687639894836	23	0.408363496481236	25	0.771645432958345
"23_3"	"25_4"	0.0781105781086838	23	0.55336560664383	25	0.771645432958345
"23_4"	"25_4"	0.0859072117598995	23	0.260511195174803	25	0.771645432958345
"23_5"	"25_4"	0.181010161566991	23	0.732310145219118	25	0.771645432958345
"23_6"	"25_4"	0.158590022334927	23	0.61256131630118	25	0.771645432958345
"23_7"	"25_4"	0.0945804475227439	23	0.362036561065098	25	0.771645432958345
"23_8"	"25_4"	0.133214645413278	23	0.709146677511049	25	0.771645432958345
"23_9"	"25_4"	0.0960912530953501	23	0.0278241687196445	25	0.771645432958345
"23_10"	"25_4"	0.113348304570456	23	0.0694904031242068	25	0.771645432958345
"23_11"	"25_4"	0.114096085738776	23	0.162144273956483	25	0.771645432958345
"23_12"	"25_4"	0.120045286568361	23	0.435599405438099	25	0.771645432958345
"23_13"	"25_4"	0.0854593911450263	23	0.13351898310974	25	0.771645432958345
"23_14"	"25_4"	0.0999601073006502	23	0.0926538708322758	25	0.771645432958345
"23_15"	"25_4"	0.111897383911514	23	0.235272303026106	25	0.771645432958345
"23_16"	"25_4"	0.13258567774239	23	0.491768141185242	25	0.771645432958345
"23_17"	"25_4"	0.103612248145056	23	0.291835400997621	25	0.771645432958345
"23_18"	"25_4"	0.171146571639706	23	0.589397848593112	25	0.771645432958345
"23_19"	"25_4"	0.174844396096861	23	0.916663453564495	25	0.771645432958345
"23_20"	"25_4"	0.0765698527910388	23	0.829800449659236	25	0.771645432958345
"23_21"	"25_4"	0.0844800061762257	23	0.385200028773167	25	0.771645432958345
"23_22"	"25_4"	0.159014876195611	23	0.530202138935761	25	0.771645432958345
"23_23"	"25_4"	0.72418069123284	23	0.780034393032654	25	0.771645432958345
"23_1"	"25_5"	0.204001015162421	23	0.644113744083559	25	0.530202138935761
"23_2"	"25_5"	0.140885463770661	23	0.408363496481236	25	0.530202138935761
"23_3"	"25_5"	0.1858037002946	23	0.55336560664383	25	0.530202138935761
"23_4"	"25_5"	0.0991480471638647	23	0.260511195174803	25	0.530202138935761
"23_5"	"25_5"	0.126497458258567	23	0.732310145219118	25	0.530202138935761
"23_6"	"25_5"	0.265709490030283	23	0.61256131630118	25	0.530202138935761
"23_7"	"25_5"	0.123656295453094	23	0.362036561065098	25	0.530202138935761
"23_8"	"25_5"	0.17554308376042	23	0.709146677511049	25	0.530202138935761
"23_9"	"25_5"	0.117810954663397	23	0.0278241687196445	25	0.530202138935761
"23_10"	"25_5"	0.189389704767657	23	0.0694904031242068	25	0.530202138935761
"23_11"	"25_5"	0.131357510413276	23	0.162144273956483	25	0.530202138935761
"23_12"	"25_5"	0.164087807289919	23	0.435599405438099	25	0.530202138935761
"23_13"	"25_5"	0.113212109264558	23	0.13351898310974	25	0.530202138935761
"23_14"	"25_5"	0.182235036333242	23	0.0926538708322758	25	0.530202138935761
"23_15"	"25_5"	0.103808612938671	23	0.235272303026106	25	0.530202138935761
"23_16"	"25_5"	0.0952532720726652	23	0.491768141185242	25	0.530202138935761
"23_17"	"25_5"	0.179303483200853	23	0.291835400997621	25	0.530202138935761
"23_18"	"25_5"	0.165876437491472	23	0.589397848593112	25	0.530202138935761
"23_19"	"25_5"	0.140310445710807	23	0.916663453564495	25	0.530202138935761
"23_20"	"25_5"	0.11333281493512	23	0.829800449659236	25	0.530202138935761
"23_21"	"25_5"	0.107124012322304	23	0.385200028773167	25	0.530202138935761
"23_22"	"25_5"	0.611758644690316	23	0.530202138935761	25	0.530202138935761
"23_23"	"25_5"	0.173587229318959	23	0.780034393032654	25	0.530202138935761
"23_1"	"25_6"	0.205156227603936	23	0.644113744083559	25	0.435599405438099
"23_2"	"25_6"	0.168987755643026	23	0.408363496481236	25	0.435599405438099
"23_3"	"25_6"	0.126409846660106	23	0.55336560664383	25	0.435599405438099
"23_4"	"25_6"	0.155561903786787	23	0.260511195174803	25	0.435599405438099
"23_5"	"25_6"	0.0991584502998098	23	0.732310145219118	25	0.435599405438099
"23_6"	"25_6"	0.15201078257242	23	0.61256131630118	25	0.435599405438099
"23_7"	"25_6"	0.134509821146048	23	0.362036561065098	25	0.435599405438099
"23_8"	"25_6"	0.170169689521154	23	0.709146677511049	25	0.435599405438099
"23_9"	"25_6"	0.0980274060137475	23	0.0278241687196445	25	0.435599405438099
"23_10"	"25_6"	0.116308130665072	23	0.0694904031242068	25	0.435599405438099
"23_11"	"25_6"	0.116714405589868	23	0.162144273956483	25	0.435599405438099
"23_12"	"25_6"	0.759754530010195	23	0.435599405438099	25	0.435599405438099
"23_13"	"25_6"	0.0901687961018785	23	0.13351898310974	25	0.435599405438099
"23_14"	"25_6"	0.09758748361239	23	0.0926538708322758	25	0.435599405438099
"23_15"	"25_6"	0.0988241493797481	23	0.235272303026106	25	0.435599405438099
"23_16"	"25_6"	0.092037964696969	23	0.491768141185242	25	0.435599405438099
"23_17"	"25_6"	0.151515870237503	23	0.291835400997621	25	0.435599405438099
"23_18"	"25_6"	0.140716813859521	23	0.589397848593112	25	0.435599405438099
"23_19"	"25_6"	0.113600584407188	23	0.916663453564495	25	0.435599405438099
"23_20"	"25_6"	0.0872930682063732	23	0.829800449659236	25	0.435599405438099
"23_21"	"25_6"	0.124836148951358	23	0.385200028773167	25	0.435599405438099
"23_22"	"25_6"	0.154174090465409	23	0.530202138935761	25	0.435599405438099
"23_23"	"25_6"	0.112815233256131	23	0.780034393032654	25	0.435599405438099
"23_1"	"25_7"	0.148610121973994	23	0.644113744083559	25	0.162144273956483
"23_2"	"25_7"	0.132136546203908	23	0.408363496481236	25	0.162144273956483
"23_3"	"25_7"	0.0948541322079138	23	0.55336560664383	25	0.162144273956483
"23_4"	"25_7"	0.118328550097845	23	0.260511195174803	25	0.162144273956483
"23_5"	"25_7"	0.112016367187153	23	0.732310145219118	25	0.162144273956483
"23_6"	"25_7"	0.173396949443785	23	0.61256131630118	25	0.162144273956483
"23_7"	"25_7"	0.109528317973979	23	0.362036561065098	25	0.162144273956483
"23_8"	"25_7"	0.109265666575263	23	0.709146677511049	25	0.162144273956483
"23_9"	"25_7"	0.0930391921111583	23	0.0278241687196445	25	0.162144273956483
"23_10"	"25_7"	0.099795049730791	23	0.0694904031242068	25	0.162144273956483
"23_11"	"25_7"	0.765085811639785	23	0.162144273956483	25	0.162144273956483
"23_12"	"25_7"	0.111190448781555	23	0.435599405438099	25	0.162144273956483
"23_13"	"25_7"	0.190415857499701	23	0.13351898310974	25	0.162144273956483
"23_14"	"25_7"	0.0937120452314806	23	0.0926538708322758	25	0.162144273956483
"23_15"	"25_7"	0.240086172690494	23	0.235272303026106	25	0.162144273956483
"23_16"	"25_7"	0.200481702296384	23	0.491768141185242	25	0.162144273956483
"23_17"	"25_7"	0.106963732424671	23	0.291835400997621	25	0.162144273956483
"23_18"	"25_7"	0.160044514019475	23	0.589397848593112	25	0.162144273956483
"23_19"	"25_7"	0.09543260921588	23	0.916663453564495	25	0.162144273956483
"23_20"	"25_7"	0.09319977902649	23	0.829800449659236	25	0.162144273956483
"23_21"	"25_7"	0.102735229036044	23	0.385200028773167	25	0.162144273956483
"23_22"	"25_7"	0.114892967805344	23	0.530202138935761	25	0.162144273956483
"23_23"	"25_7"	0.109761991207643	23	0.780034393032654	25	0.162144273956483
"23_1"	"25_8"	0.11853537643097	23	0.644113744083559	25	0.491768141185242
"23_2"	"25_8"	0.0774443284016384	23	0.408363496481236	25	0.491768141185242
"23_3"	"25_8"	0.0771622292859787	23	0.55336560664383	25	0.491768141185242
"23_4"	"25_8"	0.123832973875075	23	0.260511195174803	25	0.491768141185242
"23_5"	"25_8"	0.110043652061953	23	0.732310145219118	25	0.491768141185242
"23_6"	"25_8"	0.120157279400395	23	0.61256131630118	25	0.491768141185242
"23_7"	"25_8"	0.116494415764955	23	0.362036561065098	25	0.491768141185242
"23_8"	"25_8"	0.130242108556651	23	0.709146677511049	25	0.491768141185242
"23_9"	"25_8"	0.0903588550157508	23	0.0278241687196445	25	0.491768141185242
"23_10"	"25_8"	0.0862172177198118	23	0.0694904031242068	25	0.491768141185242
"23_11"	"25_8"	0.197590187895488	23	0.162144273956483	25	0.491768141185242
"23_12"	"25_8"	0.108553557846646	23	0.435599405438099	25	0.491768141185242
"23_13"	"25_8"	0.125659143834385	23	0.13351898310974	25	0.491768141185242
"23_14"	"25_8"	0.0680943708714992	23	0.0926538708322758	25	0.491768141185242
"23_15"	"25_8"	0.114012286487923	23	0.235272303026106	25	0.491768141185242
"23_16"	"25_8"	0.806673332859227	23	0.491768141185242	25	0.491768141185242
"23_17"	"25_8"	0.11568968353077	23	0.291835400997621	25	0.491768141185242
"23_18"	"25_8"	0.150516277640417	23	0.589397848593112	25	0.491768141185242
"23_19"	"25_8"	0.111694888462661	23	0.916663453564495	25	0.491768141185242
"23_20"	"25_8"	0.072604405684262	23	0.829800449659236	25	0.491768141185242
"23_21"	"25_8"	0.0931088925782163	23	0.385200028773167	25	0.491768141185242
"23_22"	"25_8"	0.0991668805032082	23	0.530202138935761	25	0.491768141185242
"23_23"	"25_8"	0.144563645066169	23	0.780034393032654	25	0.491768141185242
"23_1"	"25_9"	0.153145549365662	23	0.644113744083559	25	0.0694904031242068
"23_2"	"25_9"	0.108782313036654	23	0.408363496481236	25	0.0694904031242068
"23_3"	"25_9"	0.0896296759712717	23	0.55336560664383	25	0.0694904031242068
"23_4"	"25_9"	0.0837582069023541	23	0.260511195174803	25	0.0694904031242068
"23_5"	"25_9"	0.102762142470841	23	0.732310145219118	25	0.0694904031242068
"23_6"	"25_9"	0.120123535210828	23	0.61256131630118	25	0.0694904031242068
"23_7"	"25_9"	0.117743280459769	23	0.362036561065098	25	0.0694904031242068
"23_8"	"25_9"	0.14460992354024	23	0.709146677511049	25	0.0694904031242068
"23_9"	"25_9"	0.0824513972743683	23	0.0278241687196445	25	0.0694904031242068
"23_10"	"25_9"	0.5531082755233	23	0.0694904031242068	25	0.0694904031242068
"23_11"	"25_9"	0.107087039063928	23	0.162144273956483	25	0.0694904031242068
"23_12"	"25_9"	0.160391287374498	23	0.435599405438099	25	0.0694904031242068
"23_13"	"25_9"	0.0976004579987428	23	0.13351898310974	25	0.0694904031242068
"23_14"	"25_9"	0.079469680342063	23	0.0926538708322758	25	0.0694904031242068
"23_15"	"25_9"	0.103320438524199	23	0.235272303026106	25	0.0694904031242068
"23_16"	"25_9"	0.104296858620097	23	0.491768141185242	25	0.0694904031242068
"23_17"	"25_9"	0.13834262161404	23	0.291835400997621	25	0.0694904031242068
"23_18"	"25_9"	0.11684502764477	23	0.589397848593112	25	0.0694904031242068
"23_19"	"25_9"	0.106272617046616	23	0.916663453564495	25	0.0694904031242068
"23_20"	"25_9"	0.0836733212881335	23	0.829800449659236	25	0.0694904031242068
"23_21"	"25_9"	0.0903246994664284	23	0.385200028773167	25	0.0694904031242068
"23_22"	"25_9"	0.228843968757221	23	0.530202138935761	25	0.0694904031242068
"23_23"	"25_9"	0.0995488248418577	23	0.780034393032654	25	0.0694904031242068
"23_1"	"25_10"	0.157675019993925	23	0.644113744083559	25	0.023163467708069
"23_2"	"25_10"	0.118810017147898	23	0.408363496481236	25	0.023163467708069
"23_3"	"25_10"	0.0994255537612231	23	0.55336560664383	25	0.023163467708069
"23_4"	"25_10"	0.100473805346414	23	0.260511195174803	25	0.023163467708069
"23_5"	"25_10"	0.0936666745741619	23	0.732310145219118	25	0.023163467708069
"23_6"	"25_10"	0.0996822367805769	23	0.61256131630118	25	0.023163467708069
"23_7"	"25_10"	0.133796063592098	23	0.362036561065098	25	0.023163467708069
"23_8"	"25_10"	0.0884925643527829	23	0.709146677511049	25	0.023163467708069
"23_9"	"25_10"	0.659766212316864	23	0.0278241687196445	25	0.023163467708069
"23_10"	"25_10"	0.083471467890553	23	0.0694904031242068	25	0.023163467708069
"23_11"	"25_10"	0.0900010952140021	23	0.162144273956483	25	0.023163467708069
"23_12"	"25_10"	0.103368579315866	23	0.435599405438099	25	0.023163467708069
"23_13"	"25_10"	0.0719823555012438	23	0.13351898310974	25	0.023163467708069
"23_14"	"25_10"	0.0817386781216069	23	0.0926538708322758	25	0.023163467708069
"23_15"	"25_10"	0.0976987120331729	23	0.235272303026106	25	0.023163467708069
"23_16"	"25_10"	0.0907410008094882	23	0.491768141185242	25	0.023163467708069
"23_17"	"25_10"	0.165190697710155	23	0.291835400997621	25	0.023163467708069
"23_18"	"25_10"	0.100350908315772	23	0.589397848593112	25	0.023163467708069
"23_19"	"25_10"	0.0880458768377087	23	0.916663453564495	25	0.023163467708069
"23_20"	"25_10"	0.054285899708838	23	0.829800449659236	25	0.023163467708069
"23_21"	"25_10"	0.0719942231365487	23	0.385200028773167	25	0.023163467708069
"23_22"	"25_10"	0.096628751229898	23	0.530202138935761	25	0.023163467708069
"23_23"	"25_10"	0.0915821400326142	23	0.780034393032654	25	0.023163467708069
"23_1"	"25_11"	0.131832407394372	23	0.644113744083559	25	0.260511195174803
"23_2"	"25_11"	0.120734015173348	23	0.408363496481236	25	0.260511195174803
"23_3"	"25_11"	0.0832149703960691	23	0.55336560664383	25	0.260511195174803
"23_4"	"25_11"	0.785503022974672	23	0.260511195174803	25	0.260511195174803
"23_5"	"25_11"	0.0787050235260086	23	0.732310145219118	25	0.260511195174803
"23_6"	"25_11"	0.0951131424197545	23	0.61256131630118	25	0.260511195174803
"23_7"	"25_11"	0.102076001890671	23	0.362036561065098	25	0.260511195174803
"23_8"	"25_11"	0.12274449662134	23	0.709146677511049	25	0.260511195174803
"23_9"	"25_11"	0.0845729159926872	23	0.0278241687196445	25	0.260511195174803
"23_10"	"25_11"	0.0787877054752935	23	0.0694904031242068	25	0.260511195174803
"23_11"	"25_11"	0.125904961215071	23	0.162144273956483	25	0.260511195174803
"23_12"	"25_11"	0.158816800130138	23	0.435599405438099	25	0.260511195174803
"23_13"	"25_11"	0.103980287844666	23	0.13351898310974	25	0.260511195174803
"23_14"	"25_11"	0.053475896530297	23	0.0926538708322758	25	0.260511195174803
"23_15"	"25_11"	0.0915875805701024	23	0.235272303026106	25	0.260511195174803
"23_16"	"25_11"	0.123436975523115	23	0.491768141185242	25	0.260511195174803
"23_17"	"25_11"	0.103278501443912	23	0.291835400997621	25	0.260511195174803
"23_18"	"25_11"	0.126187119278207	23	0.589397848593112	25	0.260511195174803
"23_19"	"25_11"	0.120014055654885	23	0.916663453564495	25	0.260511195174803
"23_20"	"25_11"	0.083952453718518	23	0.829800449659236	25	0.260511195174803
"23_21"	"25_11"	0.109896747757407	23	0.385200028773167	25	0.260511195174803
"23_22"	"25_11"	0.101103452428328	23	0.530202138935761	25	0.260511195174803
"23_23"	"25_11"	0.115716089376411	23	0.780034393032654	25	0.260511195174803
"23_1"	"25_12"	0.342495696567363	23	0.644113744083559	25	0.589397848593111
"23_2"	"25_12"	0.0911208001634023	23	0.408363496481236	25	0.589397848593111
"23_3"	"25_12"	0.0836108060401466	23	0.55336560664383	25	0.589397848593111
"23_4"	"25_12"	0.0924255752330534	23	0.260511195174803	25	0.589397848593111
"23_5"	"25_12"	0.113992939164845	23	0.732310145219118	25	0.589397848593111
"23_6"	"25_12"	0.559923149347325	23	0.61256131630118	25	0.589397848593111
"23_7"	"25_12"	0.0975978325396771	23	0.362036561065098	25	0.589397848593111
"23_8"	"25_12"	0.194533669825099	23	0.709146677511049	25	0.589397848593111
"23_9"	"25_12"	0.0864522967396835	23	0.0278241687196445	25	0.589397848593111
"23_10"	"25_12"	0.0963973151251136	23	0.0694904031242068	25	0.589397848593111
"23_11"	"25_12"	0.149479261420715	23	0.162144273956483	25	0.589397848593111
"23_12"	"25_12"	0.118994930881186	23	0.435599405438099	25	0.589397848593111
"23_13"	"25_12"	0.0907557971466059	23	0.13351898310974	25	0.589397848593111
"23_14"	"25_12"	0.0757928535002597	23	0.0926538708322758	25	0.589397848593111
"23_15"	"25_12"	0.104761576169959	23	0.235272303026106	25	0.589397848593111
"23_16"	"25_12"	0.121210972597957	23	0.491768141185242	25	0.589397848593111
"23_17"	"25_12"	0.118480883334059	23	0.291835400997621	25	0.589397848593111
"23_18"	"25_12"	0.740150506701906	23	0.589397848593112	25	0.589397848593111
"23_19"	"25_12"	0.139945620779945	23	0.916663453564495	25	0.589397848593111
"23_20"	"25_12"	0.0771303351653606	23	0.829800449659236	25	0.589397848593111
"23_21"	"25_12"	0.0700710822657377	23	0.385200028773167	25	0.589397848593111
"23_22"	"25_12"	0.15722457647697	23	0.530202138935761	25	0.589397848593111
"23_23"	"25_12"	0.137192840157244	23	0.780034393032654	25	0.589397848593111
"23_1"	"25_13"	0.0934913568425043	23	0.644113744083559	25	0.0926538708322758
"23_2"	"25_13"	0.0806157277055536	23	0.408363496481236	25	0.0926538708322758
"23_3"	"25_13"	0.101534052457081	23	0.55336560664383	25	0.0926538708322758
"23_4"	"25_13"	0.0578754498186302	23	0.260511195174803	25	0.0926538708322758
"23_5"	"25_13"	0.0638943925543656	23	0.732310145219118	25	0.0926538708322758
"23_6"	"25_13"	0.113465461092912	23	0.61256131630118	25	0.0926538708322758
"23_7"	"25_13"	0.091221086403381	23	0.362036561065098	25	0.0926538708322758
"23_8"	"25_13"	0.0905186642536175	23	0.709146677511049	25	0.0926538708322758
"23_9"	"25_13"	0.0833588403451705	23	0.0278241687196445	25	0.0926538708322758
"23_10"	"25_13"	0.08712424489335	23	0.0694904031242068	25	0.0926538708322758
"23_11"	"25_13"	0.0942152087146443	23	0.162144273956483	25	0.0926538708322758
"23_12"	"25_13"	0.110525442817451	23	0.435599405438099	25	0.0926538708322758
"23_13"	"25_13"	0.0689449513322977	23	0.13351898310974	25	0.0926538708322758
"23_14"	"25_13"	0.716271971123368	23	0.0926538708322758	25	0.0926538708322758
"23_15"	"25_13"	0.07174986889238	23	0.235272303026106	25	0.0926538708322758
"23_16"	"25_13"	0.0716879016486214	23	0.491768141185242	25	0.0926538708322758
"23_17"	"25_13"	0.0977858496924344	23	0.291835400997621	25	0.0926538708322758
"23_18"	"25_13"	0.0765469413740883	23	0.589397848593112	25	0.0926538708322758
"23_19"	"25_13"	0.0829606166417503	23	0.916663453564495	25	0.0926538708322758
"23_20"	"25_13"	0.0689728840631205	23	0.829800449659236	25	0.0926538708322758
"23_21"	"25_13"	0.0780914319384008	23	0.385200028773167	25	0.0926538708322758
"23_22"	"25_13"	0.131443988119331	23	0.530202138935761	25	0.0926538708322758
"23_23"	"25_13"	0.124124141766323	23	0.780034393032654	25	0.0926538708322758
"23_1"	"25_14"	0.118285693618888	23	0.644113744083559	25	0.55336560664383
