"x"	"y"	"k"	"size"	"name"	"p"
6	1	17	0.023408401417758	"17_6"	"1.2385e-02, 1.0334e-02, 3.3532e-03, 0.0000e+00, 1.3448e-04, 0.0000e+00, 0.0000e+00, 1.3470e-04, 1.0785e-02, 2.0513e-02, 5.5536e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1265e-04, 0.0000e+00, 3.8501e-02, 4.6736e-02, 0.0000e+00, 8.3815e-05, 0.0000e+00, 0.0000e+00, 1.2260e-02, 0.0000e+00, 3.5940e-05, 0.0000e+00, 1.9751e-02, 2.5858e-02, 2.7669e-02, 4.8875e-01, 1.6640e-02, 7.7836e-02, 6.5778e-02, 2.0767e-01, 3.1559e-02, 3.1187e-02, 1.0090e-04, 0.0000e+00, 5.4054e-03, 0.0000e+00, 1.5645e-01, 1.8566e-02, 4.7952e-02, 3.5724e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1207e-02, 0.0000e+00, 0.0000e+00, 5.0590e-02, 1.4080e-03, 9.4920e-03, 3.6340e-02, 0.0000e+00, 7.3153e-04, 0.0000e+00, 5.7252e-02, 2.6913e-03, 0.0000e+00, 1.0390e-01, 2.8622e-04, 2.6855e-02, 1.8060e-02, 0.0000e+00, 6.5013e-03, 4.4401e-04, 3.9108e-04, 0.0000e+00, 0.0000e+00, 8.7179e-03, 6.9276e-05, 1.2356e-02"
7	0.401861872610948	17	0.0520057371140214	"17_7"	"0.0000e+00, 6.4185e-05, 1.7071e-02, 2.5958e-02, 6.9796e-02, 5.3614e-02, 1.1388e-01, 2.0036e-01, 6.6304e-02, 2.4109e-01, 2.5719e-01, 2.0256e-01, 2.5657e-01, 1.5925e-01, 2.0812e-01, 2.3013e-01, 1.4458e-01, 1.2777e-01, 1.6817e-01, 9.2364e-02, 2.2177e-01, 1.6482e-01, 1.9161e-01, 2.0749e-01, 7.2060e-02, 1.1544e-01, 1.0915e-01, 4.9395e-02, 7.2204e-02, 0.0000e+00, 6.3826e-02, 5.3525e-02, 4.3772e-02, 2.1450e-03, 5.4359e-02, 0.0000e+00, 0.0000e+00, 2.6117e-02, 6.1133e-03, 3.5686e-02, 6.0687e-03, 0.0000e+00, 0.0000e+00, 3.1632e-02, 0.0000e+00, 0.0000e+00, 3.9911e-02, 9.6237e-03, 2.5722e-02, 1.4339e-03, 0.0000e+00, 0.0000e+00, 1.5372e-04, 3.9372e-04, 4.6183e-02, 0.0000e+00, 8.3634e-02, 0.0000e+00, 4.5816e-03, 3.6459e-02, 4.4688e-04, 2.1466e-03, 0.0000e+00, 3.0306e-02, 4.3742e-02, 2.7432e-05, 1.4948e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
8	0.291835400997621	17	0.0382242730986423	"17_8"	"1.2385e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.1189e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.6413e-02, 2.4505e-02, 1.4827e-02, 5.3587e-02, 0.0000e+00, 9.2374e-03, 3.6407e-02, 2.5828e-02, 8.3618e-02, 1.3313e-01, 4.4799e-02, 1.0695e-01, 9.7141e-02, 8.1784e-02, 1.1482e-01, 1.8329e-02, 4.7534e-02, 1.1048e-01, 6.6721e-02, 2.1702e-01, 0.0000e+00, 2.4199e-01, 1.7529e-01, 1.7010e-01, 1.0018e-01, 1.7082e-01, 1.6788e-01, 6.6696e-02, 1.3736e-01, 1.3816e-01, 1.1096e-01, 1.0359e-01, 4.7837e-02, 6.8575e-02, 5.3863e-02, 0.0000e+00, 8.4092e-02, 0.0000e+00, 2.5356e-02, 5.6501e-02, 1.2154e-02, 0.0000e+00, 0.0000e+00, 7.6858e-05, 3.9372e-04, 0.0000e+00, 0.0000e+00, 1.1941e-02, 0.0000e+00, 7.0806e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.0097e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0757e-03, 0.0000e+00, 0.0000e+00"
9	0.138980806248414	17	0.0327931635227682	"17_9"	"0.0000e+00, 8.9859e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1830e-02, 0.0000e+00, 1.7157e-02, 1.8040e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.9677e-02, 2.3206e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1569e-03, 0.0000e+00, 2.4980e-02, 0.0000e+00, 1.8799e-02, 1.3843e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0222e-02, 5.2734e-05, 0.0000e+00, 1.5105e-04, 5.9999e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2870e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1060e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5085e-03, 0.0000e+00, 0.0000e+00, 1.0040e-03, 0.0000e+00, 2.3142e-04, 0.0000e+00, 9.6117e-05, 0.0000e+00, 0.0000e+00, 6.3874e-02, 2.8067e-01, 9.7428e-02, 1.7185e-01, 1.1061e-01, 1.4287e-01, 1.2389e-01, 8.2200e-02, 1.2427e-01, 2.4369e-01, 2.8961e-01, 1.0059e-01"
10	0.769319756238485	17	0.0333601165445152	"17_10"	"9.3836e-02, 0.0000e+00, 6.0968e-05, 8.5971e-02, 0.0000e+00, 6.2854e-05, 0.0000e+00, 0.0000e+00, 4.7289e-02, 0.0000e+00, 0.0000e+00, 1.2242e-01, 0.0000e+00, 2.2420e-03, 0.0000e+00, 0.0000e+00, 1.1591e-01, 1.6239e-02, 0.0000e+00, 1.4726e-01, 0.0000e+00, 0.0000e+00, 9.1438e-03, 1.1997e-02, 1.0743e-01, 0.0000e+00, 0.0000e+00, 5.5868e-02, 0.0000e+00, 0.0000e+00, 2.9714e-04, 2.5998e-02, 1.8123e-02, 6.2264e-02, 2.4780e-02, 0.0000e+00, 2.3285e-01, 1.0277e-03, 2.5611e-02, 5.7946e-03, 0.0000e+00, 8.1537e-02, 0.0000e+00, 0.0000e+00, 1.1729e-01, 3.6649e-02, 1.5196e-02, 1.2678e-03, 7.2786e-03, 1.1601e-01, 1.0065e-02, 1.3929e-02, 7.6089e-02, 9.8035e-03, 1.7067e-02, 0.0000e+00, 1.8051e-02, 4.5035e-02, 0.0000e+00, 9.4335e-03, 4.6531e-02, 4.5795e-03, 3.3278e-05, 0.0000e+00, 0.0000e+00, 6.4602e-02, 0.0000e+00, 2.7935e-04, 3.2082e-02, 0.0000e+00, 0.0000e+00, 7.5303e-02, 2.0794e-03"
11	0.219897310144709	17	0.0142320227081581	"17_11"	"0.0000e+00, 6.4185e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3698e-02, 1.3133e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.7065e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8215e-02, 0.0000e+00, 4.9040e-03, 4.7681e-03, 0.0000e+00, 5.2472e-03, 2.7509e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.3972e-04, 3.0211e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2091e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.2755e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.3836e-02, 2.5285e-03, 7.2056e-02, 5.9405e-02, 4.6364e-02, 1.6868e-01, 4.6622e-02, 8.9729e-02, 8.1593e-02, 1.5469e-01, 3.6951e-02, 0.0000e+00, 2.6042e-03, 2.6608e-02, 3.4595e-04, 0.0000e+00, 0.0000e+00"
12	0.260511195174803	17	0.00930028235011414	"17_12"	"0.0000e+00, 8.1579e-02, 4.5970e-02, 2.2572e-03, 1.4120e-02, 3.7398e-02, 0.0000e+00, 0.0000e+00, 2.1746e-01, 3.3157e-03, 5.7254e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.5844e-03, 2.9633e-02, 6.9801e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.8043e-02, 0.0000e+00, 0.0000e+00, 1.2346e-04, 0.0000e+00, 2.5204e-02, 2.4838e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.2444e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.6501e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.9740e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1813e-02, 2.4880e-03, 1.1063e-03, 0.0000e+00, 3.5434e-04, 0.0000e+00, 2.8347e-03, 0.0000e+00, 0.0000e+00, 3.2039e-05, 2.5496e-04, 0.0000e+00, 0.0000e+00, 8.0532e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.3074e-04, 0.0000e+00, 7.2740e-04, 0.0000e+00"
13	0.686344980386353	17	0.07019266390324	"17_13"	"2.4770e-04, 0.0000e+00, 4.5177e-02, 2.2474e-02, 4.2025e-02, 1.6216e-02, 7.5462e-02, 4.4316e-02, 0.0000e+00, 0.0000e+00, 1.3054e-02, 0.0000e+00, 1.0220e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.8439e-03, 0.0000e+00, 1.6880e-02, 8.0711e-03, 1.9226e-03, 0.0000e+00, 3.0866e-04, 2.6794e-02, 0.0000e+00, 2.0275e-02, 9.4554e-05, 8.0822e-03, 1.2340e-02, 2.6129e-02, 9.3653e-03, 5.8799e-02, 1.2268e-01, 4.9105e-02, 9.2558e-02, 5.7915e-04, 4.7676e-02, 4.7325e-02, 0.0000e+00, 1.1371e-01, 1.4621e-01, 4.7985e-02, 1.2400e-01, 3.7273e-02, 1.2009e-01, 1.5094e-01, 1.4927e-01, 2.2709e-01, 2.3955e-01, 2.6370e-01, 2.3595e-01, 2.8914e-01, 1.6301e-01, 2.5775e-01, 1.3463e-01, 1.2825e-01, 2.6990e-01, 1.3890e-01, 1.3901e-01, 3.4842e-02, 1.6480e-01, 1.1351e-01, 5.7579e-02, 9.8125e-02, 4.5868e-02, 5.3553e-02, 1.0518e-01, 7.7839e-02, 0.0000e+00, 3.8687e-04"
14	0.913136996094742	17	0.00564887961071729	"17_14"	"1.4036e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0057e-03, 0.0000e+00, 2.0878e-03, 0.0000e+00, 1.6860e-04, 0.0000e+00, 0.0000e+00, 5.3789e-03, 0.0000e+00, 0.0000e+00, 5.1126e-03, 0.0000e+00, 0.0000e+00, 3.0495e-03, 0.0000e+00, 1.5157e-02, 1.5083e-02, 2.5541e-03, 5.9217e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.8650e-04, 0.0000e+00, 0.0000e+00, 1.1886e-04, 0.0000e+00, 6.2326e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.1730e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1247e-01, 4.7317e-02, 5.7343e-05, 2.8813e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.8415e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.5406e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0488e-02, 6.2271e-04, 0.0000e+00, 0.0000e+00"
15	0.459901183588912	17	0.0488330529857023	"17_15"	"0.24546918, 0.26026958, 0.24106816, 0.23946219, 0.25853954, 0.23808925, 0.19338771, 0.13106142, 0.03527577, 0.08317410, 0.06526967, 0.09315145, 0.06279836, 0.02459406, 0.00000000, 0.01640542, 0.00620751, 0.04189145, 0.13982893, 0.08289330, 0.01977622, 0.03032943, 0.00000000, 0.00769053, 0.00057504, 0.01481573, 0.00000000, 0.00000000, 0.03875924, 0.00000000, 0.04724550, 0.03026947, 0.06232621, 0.02492372, 0.08267835, 0.08085710, 0.09592358, 0.03609213, 0.09195624, 0.10000000, 0.10668086, 0.07289975, 0.08976165, 0.04412985, 0.05108496, 0.06470035, 0.04902804, 0.06684723, 0.09566987, 0.06876067, 0.05311569, 0.06179917, 0.01859965, 0.01248081, 0.00994406, 0.00000000, 0.01115431, 0.00000000, 0.00000000, 0.01254398, 0.00000000, 0.00682154, 0.00099834, 0.00000000, 0.00000000, 0.00000000, 0.00483473, 0.00511202, 0.00000000, 0.03210970, 0.00000000, 0.00000000, 0.00000000"
16	0.569774447129024	17	0.0157232468260643	"17_16"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.2103e-03, 5.6442e-02, 2.0547e-03, 0.0000e+00, 0.0000e+00, 5.6199e-05, 4.0078e-04, 0.0000e+00, 7.2615e-03, 0.0000e+00, 0.0000e+00, 1.1124e-02, 1.4780e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.1083e-05, 7.6905e-05, 0.0000e+00, 2.0804e-02, 1.1554e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1886e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.3999e-04, 0.0000e+00, 1.4664e-02, 1.1402e-01, 6.0489e-02, 8.2157e-02, 3.8595e-02, 2.9123e-02, 8.7733e-02, 9.6112e-02, 9.9323e-03, 2.8051e-02, 2.8270e-01, 1.5536e-01, 6.0017e-02, 6.4732e-02, 1.0518e-02, 5.8832e-02, 2.0291e-02, 2.2284e-02, 3.3944e-02, 7.6506e-03, 7.8682e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.8668e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0655e-02, 0.0000e+00, 0.0000e+00"
17	0.84006553647948	17	0.0257588159317554	"17_17"	"3.5173e-02, 0.0000e+00, 0.0000e+00, 3.5772e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0409e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.3265e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.5511e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.0519e-03, 4.5767e-04, 0.0000e+00, 1.4656e-02, 0.0000e+00, 1.3500e-02, 0.0000e+00, 2.5105e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.4584e-04, 2.8746e-03, 1.9234e-01, 0.0000e+00, 0.0000e+00, 5.0610e-04, 4.3928e-04, 5.7343e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.6043e-03, 3.0320e-02, 8.2877e-02, 1.0613e-02, 2.5652e-01, 1.1062e-02, 2.0093e-01, 2.0752e-01, 2.5598e-02, 9.3006e-02, 0.0000e+00, 1.6739e-02, 5.7335e-04, 0.0000e+00, 1.0013e-02, 0.0000e+00, 0.0000e+00, 3.1140e-02, 0.0000e+00, 6.9190e-05, 0.0000e+00, 2.1519e-02"
1	0.0871920476936017	19	0.00534412671712924	"19_1"	"0.0000e+00, 1.9255e-03, 1.3901e-02, 0.0000e+00, 1.3448e-04, 0.0000e+00, 0.0000e+00, 1.0102e-03, 0.0000e+00, 4.2149e-03, 1.1852e-02, 0.0000e+00, 0.0000e+00, 6.1145e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.5940e-05, 0.0000e+00, 9.2980e-03, 5.5574e-03, 1.7329e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.9793e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0013e-02, 5.7372e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.7421e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.1683e-05, 0.0000e+00, 8.2557e-03, 2.2075e-02, 1.1529e-04, 0.0000e+00, 0.0000e+00, 6.0961e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.8220e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.9467e-04, 1.7146e-01, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00"
2	0.787978338929934	19	0.0154842004085065	"19_2"	"3.5173e-02, 0.0000e+00, 3.0484e-04, 2.6890e-02, 6.7240e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.4959e-04, 0.0000e+00, 6.9776e-05, 0.0000e+00, 4.0764e-04, 0.0000e+00, 7.6409e-03, 2.6973e-03, 0.0000e+00, 0.0000e+00, 3.2269e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.6110e-03, 0.0000e+00, 9.3608e-03, 0.0000e+00, 1.7086e-02, 0.0000e+00, 6.0421e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7711e-03, 0.0000e+00, 4.7045e-03, 0.0000e+00, 1.7773e-01, 5.4657e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.1525e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3024e-02, 1.5641e-02, 5.5986e-02, 7.1234e-03, 1.9584e-01, 0.0000e+00, 3.9206e-02, 1.5907e-01, 0.0000e+00, 1.4412e-02, 0.0000e+00, 4.6589e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.5884e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.7637e-02"
3	0.722992820822347	19	0.0273708148103649	"19_3"	"9.7057e-02, 0.0000e+00, 1.2194e-04, 9.5932e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.7349e-05, 3.3782e-02, 0.0000e+00, 0.0000e+00, 1.2567e-01, 0.0000e+00, 0.0000e+00, 2.4220e-03, 1.5169e-03, 1.0324e-01, 1.3707e-02, 0.0000e+00, 1.7970e-01, 0.0000e+00, 3.3760e-03, 0.0000e+00, 2.0303e-02, 2.2844e-01, 0.0000e+00, 1.6505e-03, 5.5149e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.3572e-02, 0.0000e+00, 4.1570e-02, 3.7799e-03, 0.0000e+00, 1.8707e-01, 0.0000e+00, 3.9961e-02, 0.0000e+00, 0.0000e+00, 8.1685e-02, 0.0000e+00, 0.0000e+00, 6.7154e-02, 2.3847e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.9891e-02, 1.7190e-02, 0.0000e+00, 5.1764e-02, 0.0000e+00, 8.9401e-03, 6.0961e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.8162e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.5155e-02, 0.0000e+00, 1.9554e-04, 2.2413e-02, 2.1492e-04, 0.0000e+00, 5.4971e-02, 0.0000e+00"
4	0.436737715880843	19	0.0337599873843566	"19_4"	"0.18416381, 0.21996149, 0.21594927, 0.23082585, 0.26896181, 0.24519170, 0.19220472, 0.15530711, 0.04649233, 0.08283691, 0.06360930, 0.11680564, 0.06380690, 0.00000000, 0.00000000, 0.01207933, 0.00779633, 0.03308378, 0.09758274, 0.07141061, 0.01808483, 0.02123605, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.03373383, 0.00000000, 0.03880668, 0.01645309, 0.03082750, 0.00586085, 0.03713926, 0.01837413, 0.04365667, 0.00000000, 0.01956242, 0.02449799, 0.03023689, 0.02078104, 0.03600609, 0.00000000, 0.02252167, 0.03426420, 0.01697345, 0.00881692, 0.04527510, 0.01789006, 0.01979116, 0.00437472, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02529193, 0.00008379, 0.00019081, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00094977, 0.00000000, 0.02295392, 0.00000000, 0.00000000, 0.00000000"
5	0.212108835318037	19	0.0152464055428732	"19_5"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.8167e-02, 2.5593e-02, 0.0000e+00, 8.7108e-03, 0.0000e+00, 6.9776e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.0901e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7963e-02, 4.1383e-03, 8.9395e-03, 2.0457e-02, 3.3784e-03, 8.0252e-03, 9.7381e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.9398e-03, 6.5427e-04, 0.0000e+00, 0.0000e+00, 1.2870e-04, 0.0000e+00, 1.0647e-04, 0.0000e+00, 1.0030e-02, 2.2673e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.7627e-05, 3.7010e-04, 2.7313e-04, 6.4086e-04, 5.0284e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.7811e-02, 0.0000e+00, 1.1118e-01, 9.8057e-02, 3.7873e-02, 2.1648e-01, 6.5491e-02, 1.0586e-01, 7.9263e-02, 3.1519e-02, 2.3483e-02, 0.0000e+00, 0.0000e+00, 2.6565e-02, 1.2454e-03, 0.0000e+00, 0.0000e+00"
6	0.531340449378505	19	0.0399520405302575	"19_6"	"4.6732e-02, 3.4018e-02, 3.6703e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.4469e-02, 1.5490e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.3178e-02, 0.0000e+00, 0.0000e+00, 1.1068e-02, 0.0000e+00, 8.6425e-03, 4.0387e-02, 4.1908e-05, 1.6263e-03, 0.0000e+00, 0.0000e+00, 1.6688e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.5333e-02, 5.9590e-03, 7.5367e-02, 2.8670e-02, 8.2498e-02, 1.7654e-01, 1.8455e-01, 1.7762e-01, 1.2709e-01, 2.0224e-01, 1.5954e-01, 1.1114e-01, 2.3711e-01, 1.8885e-01, 8.3128e-02, 1.8795e-01, 1.2151e-01, 1.6424e-01, 1.5643e-01, 1.5370e-01, 5.2022e-02, 1.2616e-01, 6.8519e-02, 5.1341e-02, 3.6095e-02, 0.0000e+00, 3.4203e-02, 0.0000e+00, 6.4078e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.6858e-04, 0.0000e+00, 4.8554e-03, 1.6379e-02, 0.0000e+00, 1.9393e-04, 1.6549e-02, 0.0000e+00, 0.0000e+00, 1.4507e-04"
7	0.235272303026106	19	0.00390359045216068	"19_7"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0205e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 7.4377e-05, 1.0058e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.4554e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.7697e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 8.6054e-04, 0.0000e+00, 0.0000e+00, 9.5819e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.4200e-02, 1.5044e-01, 1.5935e-02, 0.0000e+00, 0.0000e+00, 4.2985e-05, 0.0000e+00, 0.0000e+00, 5.5612e-04"
8	0.554503917086574	19	0.00842857643477913	"19_8"	"0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.8328e-02, 0.0000e+00, 3.3675e-04, 0.0000e+00, 0.0000e+00, 5.7254e-05, 0.0000e+00, 0.0000e+00, 5.2381e-02, 7.2096e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.6763e-04, 1.4962e-03, 2.0474e-02, 5.1083e-04, 1.5381e-04, 3.5293e-02, 1.1198e-01, 2.6518e-02, 0.0000e+00, 0.0000e+00, 1.5129e-03, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.0324e-02, 1.8404e-02, 2.2203e-02, 0.0000e+00, 0.0000e+00, 5.6348e-05, 6.4702e-03, 0.0000e+00, 2.5102e-03, 2.0569e-01, 8.1081e-02, 1.0980e-02, 1.9665e-02, 0.0000e+00, 1.9058e-02, 2.2673e-03, 2.4804e-03, 1.0327e-02, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 4.4401e-04, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.6813e-02, 0.0000e+00, 0.0000e+00"
